Age,Gender,Yrs DL,Points,NCD,Engine cc,Ins Group,Stored,Car Age,Claim
50,M,32,0,1,1200,3,Garage,3,No
24,F,1,0,2,1400,6,Garage,1,No
41,F,14,0,1,1200,6,Garage,1,No
67,M,34,0,2,1600,7,Garage,2,No
18,F,1,0,1,1800,6,Garage,6,Yes
52,F,22,0,0,1800,5,Garage,7,Yes
40,F,8,0,2,1200,6,Garage,2,No
75,M,35,4,0,1200,3,Garage,2,Yes
22,F,4,0,3,1400,2,Garage,11,Yes
51,M,14,0,2,1200,5,Garage,1,No
22,F,4,0,4,1400,4,Garage,8,No
80,M,45,0,2,1400,5,Road,8,Yes
38,M,13,0,0,1800,6,Road,2,Yes
42,F,10,0,3,1800,4,Garage,3,No
21,F,1,8,1,1200,2,Road,19,Yes
62,M,39,0,4,1400,4,Garage,3,No
60,M,3,0,0,1600,7,Garage,5,Yes
32,F,7,0,4,1400,2,Garage,2,No
77,M,9,0,2,1200,6,Garage,6,No
38,F,15,0,0,1200,6,Garage,1,No
66,F,24,4,3,1800,4,Drive,13,Yes
61,M,37,0,0,1400,2,Garage,3,No
54,F,27,0,4,1200,6,Garage,8,No
32,F,7,0,4,1400,5,Garage,5,No
63,M,20,8,0,1200,6,Garage,5,Yes
75,M,39,0,0,1200,2,Garage,17,No
63,M,45,0,3,1200,3,Garage,5,No
50,M,3,0,1,1400,4,Garage,14,Yes
46,M,11,0,4,1600,3,Garage,6,No
78,M,17,8,0,1400,3,Garage,1,Yes
78,M,18,0,3,1200,4,Garage,15,No
51,M,19,8,4,1200,3,Garage,1,Yes
29,F,4,0,3,1400,2,Garage,5,No
65,F,27,0,3,1200,3,Garage,8,Yes
25,M,3,0,2,1400,3,Drive,2,No
69,F,32,0,1,1400,7,Road,6,Yes
53,M,1,0,2,1400,2,Garage,1,No
56,M,22,0,4,1400,5,Road,2,Yes
77,F,24,0,3,1400,6,Road,8,Yes
73,M,29,0,4,1400,6,Road,10,Yes
54,M,25,0,4,2000,7,Garage,8,Yes
55,F,14,0,2,1400,5,Garage,7,Yes
62,M,7,0,1,1400,5,Garage,1,No
27,F,7,4,3,1200,5,Road,11,Yes
44,M,19,0,0,1200,3,Garage,5,No
76,F,47,0,3,1400,6,Garage,3,Yes
72,F,20,0,4,1400,5,Garage,6,Yes
28,M,8,0,0,1400,5,Road,1,Yes
47,F,7,0,0,1200,5,Garage,4,No
57,M,7,0,4,1400,2,Garage,10,No
78,M,30,8,3,1200,3,Garage,2,Yes
74,M,18,0,0,1600,3,Garage,1,No
24,F,1,0,4,1200,5,Garage,1,No
66,M,32,0,4,1600,6,Garage,1,No
70,M,51,0,3,1400,3,Garage,6,No
45,M,24,0,4,1200,6,Garage,2,No
29,F,7,0,4,1200,6,Garage,6,No
51,F,1,0,3,1400,4,Garage,3,No
26,F,8,0,4,1600,4,Garage,5,No
39,M,4,4,1,1200,6,Road,8,Yes
53,M,1,0,1,1600,3,Garage,1,No
36,M,9,0,0,1800,4,Garage,3,No
54,M,10,0,2,1400,3,Drive,7,No
56,M,36,0,3,1400,2,Drive,1,No
52,F,33,0,0,2200,4,Garage,1,Yes
71,M,33,0,4,1200,2,Garage,2,No
59,M,24,0,3,2000,4,Garage,3,No
24,M,7,0,3,1600,4,Drive,1,Yes
47,F,15,0,1,1400,5,Garage,1,No
64,M,10,0,4,1400,3,Garage,3,No
32,M,2,0,2,1600,4,Drive,4,No
45,M,13,4,4,1200,3,Garage,4,Yes
72,M,18,8,3,1400,4,Road,2,Yes
20,M,1,8,0,1400,7,Garage,6,Yes
71,M,34,0,3,1200,6,Road,1,Yes
67,M,35,0,4,1200,6,Road,12,Yes
46,M,23,0,0,1600,5,Road,6,Yes
25,M,4,0,2,1600,5,Garage,19,Yes
74,M,23,8,2,1200,6,Road,3,Yes
34,M,16,0,0,1200,3,Garage,9,No
18,F,1,0,4,1600,6,Road,3,Yes
23,M,5,0,3,2000,3,Garage,4,Yes
22,M,2,4,4,1600,4,Garage,15,Yes
19,F,1,0,1,1200,5,Garage,1,No
49,M,2,0,2,1200,5,Road,11,Yes
28,M,7,8,3,1200,6,Garage,3,Yes
73,F,9,8,3,1200,5,Garage,9,Yes
67,F,22,0,4,1400,5,Garage,1,No
70,F,39,0,0,1600,7,Garage,4,Yes
34,F,12,0,1,1800,4,Road,10,Yes
46,M,2,0,2,1400,4,Garage,1,No
75,M,27,0,1,1200,4,Garage,1,No
51,M,8,0,3,1200,5,Drive,15,Yes
67,M,9,0,0,1400,6,Garage,1,No
71,F,12,0,1,1200,2,Garage,8,No
77,M,19,0,4,1200,3,Garage,5,No
52,F,3,0,1,1200,2,Garage,12,No
53,M,28,0,3,1200,6,Drive,13,Yes
20,M,3,8,3,1200,2,Garage,18,Yes
53,F,11,0,2,1800,3,Drive,5,Yes
50,M,27,0,1,1600,3,Road,3,Yes
56,F,3,0,0,1400,3,Garage,2,No
66,F,8,0,1,1200,5,Garage,5,Yes
24,M,5,0,3,1600,2,Garage,2,Yes
39,M,10,0,4,1600,7,Road,3,Yes
60,F,21,0,2,1200,6,Garage,1,No
20,M,2,0,3,1200,2,Garage,1,No
27,F,6,0,0,1200,2,Drive,1,No
27,F,6,4,0,1200,5,Garage,19,Yes
50,F,3,0,4,1200,2,Garage,2,No
66,F,17,4,2,1200,4,Road,3,Yes
44,F,5,0,3,1200,4,Garage,1,No
52,F,30,8,3,1200,2,Garage,2,Yes
36,M,19,0,0,1200,4,Garage,3,No
59,M,40,0,4,1400,6,Garage,6,No
78,M,38,0,1,1200,3,Garage,13,No
35,F,18,0,4,1400,4,Garage,7,No
21,F,4,0,1,1400,6,Garage,9,Yes
43,M,6,8,2,1400,3,Garage,5,Yes
54,M,16,8,1,1400,4,Garage,5,Yes
69,M,18,0,0,1200,5,Garage,1,No
34,M,16,0,4,1400,5,Garage,1,No
43,M,3,0,4,1200,3,Road,16,Yes
58,M,39,0,2,1600,4,Garage,2,No
35,F,10,0,2,1200,2,Garage,5,No
20,F,2,0,1,1200,5,Garage,6,No
24,F,5,0,2,1800,6,Garage,14,Yes
44,M,20,0,0,1800,5,Garage,1,No
25,F,5,0,2,1200,4,Garage,3,No
32,F,11,0,1,1400,7,Garage,4,No
41,F,23,0,2,1200,6,Road,2,Yes
22,M,3,0,1,1400,5,Road,3,Yes
37,F,4,0,1,1800,7,Garage,2,No
69,F,52,8,1,1200,2,Road,1,Yes
33,F,16,0,0,1400,7,Garage,3,No
52,F,10,0,4,1400,2,Road,1,No
36,F,8,0,4,1400,5,Road,1,Yes
73,F,20,0,1,1800,4,Garage,2,Yes
44,F,11,0,1,1200,2,Garage,6,No
57,M,7,0,4,1200,5,Garage,2,No
22,M,4,0,1,1200,5,Garage,12,Yes
46,M,28,4,2,1200,2,Garage,1,Yes
43,F,19,0,1,1400,6,Road,16,Yes
73,F,16,0,0,1600,4,Garage,4,Yes
38,M,2,0,4,1600,7,Garage,16,No
42,M,8,0,0,1200,2,Road,15,No
19,F,2,0,1,2000,8,Road,4,Yes
37,M,4,0,2,1200,5,Garage,15,No
43,M,19,0,0,1200,4,Drive,7,No
34,M,13,0,2,1200,3,Road,17,No
70,M,9,0,2,1200,6,Garage,3,No
56,M,2,0,0,1200,2,Drive,1,No
47,F,21,0,2,1400,5,Road,15,Yes
79,F,56,0,1,1400,6,Garage,8,Yes
59,F,28,4,3,1200,6,Garage,16,Yes
53,F,34,0,3,1200,3,Garage,3,No
36,F,18,0,2,1600,5,Garage,1,No
67,M,45,0,4,1400,4,Garage,3,No
61,M,25,0,1,1600,7,Garage,12,Yes
67,F,11,0,4,1600,3,Garage,1,Yes
68,M,17,0,3,1400,6,Road,10,Yes
65,M,14,0,3,1200,4,Garage,18,No
73,F,13,0,3,1400,6,Garage,8,Yes
55,M,21,0,0,1200,2,Garage,14,No
56,M,12,0,1,2800,8,Drive,11,Yes
80,M,30,8,3,1400,4,Garage,7,Yes
18,M,1,0,4,1200,6,Drive,2,Yes
76,F,9,0,4,1400,2,Road,1,Yes
58,F,37,0,3,1600,7,Garage,4,No
45,M,11,0,1,1600,7,Drive,2,No
40,F,20,0,0,1600,3,Garage,1,No
64,M,11,8,3,1200,2,Road,15,Yes
57,M,32,0,4,1600,3,Road,2,Yes
77,M,43,0,2,1200,6,Garage,10,No
30,M,10,0,4,1400,6,Garage,4,No
68,M,43,4,2,1400,6,Road,2,Yes
28,F,11,0,4,1200,5,Garage,2,No
49,M,8,0,1,1200,2,Garage,3,No
61,F,30,0,2,1800,7,Garage,9,Yes
45,M,11,0,3,1200,2,Garage,3,No
34,F,10,0,3,1600,5,Garage,4,No
75,F,37,8,4,1400,4,Garage,1,Yes
27,M,5,0,1,1200,4,Garage,1,No
39,M,19,0,0,1200,3,Garage,4,No
29,F,12,0,1,1200,6,Garage,4,No
32,M,4,0,3,1600,3,Road,3,No
26,F,7,0,2,1200,5,Garage,3,No
36,M,8,0,4,1400,3,Garage,2,No
75,F,58,0,0,1200,2,Garage,3,Yes
32,M,14,0,4,1400,3,Garage,13,No
75,M,20,0,4,1400,2,Garage,3,No
63,M,17,0,1,1400,7,Road,2,Yes
30,M,5,0,1,1400,5,Garage,16,No
63,F,23,0,3,1400,4,Road,8,Yes
46,F,5,0,4,1200,6,Garage,1,No
78,F,2,0,3,1200,2,Garage,3,Yes
26,M,7,0,2,1200,4,Road,17,Yes
29,M,11,4,1,1600,4,Garage,4,Yes
76,F,32,0,3,1200,4,Garage,17,Yes
62,F,36,0,4,1200,2,Garage,1,No
69,M,45,0,1,1600,7,Garage,4,No
51,M,23,4,0,1200,6,Drive,1,Yes
18,F,1,0,4,1200,2,Drive,5,No
20,M,3,8,0,1400,6,Garage,6,Yes
71,F,53,0,3,1400,4,Road,2,Yes
25,F,1,0,1,1400,3,Garage,14,No
79,F,10,0,0,1200,3,Garage,1,Yes
73,M,24,0,0,1200,5,Road,1,Yes
54,F,7,0,4,2800,5,Garage,2,Yes
77,F,21,0,1,1200,2,Garage,17,Yes
53,F,16,0,4,1400,3,Garage,2,No
57,F,19,0,0,1200,3,Garage,2,No
39,M,15,0,0,1600,4,Garage,10,No
26,M,7,0,4,1200,6,Garage,10,No
61,M,2,4,4,1200,3,Road,13,Yes
63,M,45,0,4,1200,2,Garage,6,No
79,F,27,0,1,1200,4,Garage,6,Yes
46,M,1,0,3,1400,7,Drive,9,Yes
63,M,33,0,0,1200,6,Road,4,Yes
34,F,5,0,1,2000,3,Road,1,No
30,F,3,8,4,1200,4,Road,8,Yes
69,F,35,0,1,1600,5,Garage,13,Yes
19,M,1,0,2,1200,4,Garage,7,No
39,M,22,0,3,1200,6,Garage,1,No
66,F,18,0,2,1600,7,Road,6,Yes
47,M,15,0,4,1400,4,Garage,3,No
78,F,32,0,2,1400,3,Garage,2,Yes
23,F,2,4,1,1400,4,Garage,10,Yes
26,M,8,0,1,1400,6,Garage,12,No
67,F,13,8,0,1200,2,Garage,7,Yes
62,M,15,0,3,1600,5,Garage,10,No
34,F,6,0,0,1200,5,Garage,4,No
48,F,14,0,2,1200,6,Drive,17,No
48,M,26,0,3,1200,6,Garage,5,No
76,F,36,0,3,1400,3,Garage,14,Yes
24,F,2,0,0,1400,3,Garage,4,Yes
80,F,33,4,2,1200,5,Garage,2,Yes
72,M,24,0,0,1200,2,Garage,2,No
62,F,22,8,2,1400,6,Garage,8,Yes
37,F,17,0,1,1400,4,Drive,1,No
51,F,5,0,0,1800,5,Garage,18,Yes
36,F,8,0,2,1800,4,Garage,1,No
37,F,15,0,0,1200,6,Garage,11,No
70,M,30,0,0,1600,5,Garage,2,Yes
70,M,8,0,4,1200,5,Road,4,Yes
60,M,18,0,1,1600,4,Garage,7,No
18,F,1,0,2,1400,4,Garage,6,No
59,F,14,0,2,1200,4,Garage,1,No
39,F,7,0,2,1200,3,Garage,1,No
78,M,58,8,2,1400,3,Garage,2,Yes
62,F,27,4,4,1200,4,Garage,7,Yes
69,M,30,0,4,1200,2,Garage,2,No
30,F,13,0,4,1200,4,Garage,1,No
62,F,3,0,0,1800,3,Garage,1,No
52,F,2,0,1,1400,5,Drive,2,No
77,M,3,0,4,1200,4,Drive,10,Yes
30,F,4,0,1,1400,5,Garage,4,No
68,F,24,0,1,1200,5,Road,15,Yes
55,F,35,0,3,2000,6,Drive,1,Yes
29,M,12,0,0,1600,4,Garage,5,No
23,M,1,0,0,1200,6,Garage,3,Yes
78,M,13,0,3,1400,4,Garage,9,No
31,M,13,0,1,1200,3,Road,3,No
43,M,9,0,2,1200,4,Garage,3,No
57,F,32,0,3,1600,3,Garage,2,No
29,M,9,0,4,1200,5,Road,2,Yes
55,M,20,0,4,1200,6,Garage,11,No
77,F,36,0,4,1600,4,Garage,1,Yes
40,F,4,0,2,1200,2,Garage,9,No
29,F,9,0,1,1200,3,Garage,1,No
32,F,9,0,4,1600,3,Garage,1,No
43,F,26,0,3,1400,6,Garage,4,No
38,F,18,0,0,1800,4,Garage,1,No
43,M,15,0,3,1600,4,Garage,16,No
40,M,17,0,4,1200,6,Garage,6,No
51,M,4,0,2,1200,2,Garage,2,No
42,M,15,8,1,1400,5,Garage,15,Yes
70,M,50,0,4,1800,6,Road,1,Yes
30,M,4,0,4,1600,6,Garage,1,No
54,M,1,0,4,1200,6,Garage,1,No
64,F,3,8,0,1600,4,Garage,2,Yes
58,M,26,8,1,1200,6,Garage,3,Yes
37,M,17,4,2,1200,6,Garage,4,Yes
71,M,3,0,0,1200,3,Road,13,Yes
58,M,2,0,0,1400,2,Drive,1,No
61,F,18,0,4,1200,4,Garage,3,No
45,F,22,8,4,1400,2,Garage,18,Yes
80,F,56,0,4,1200,2,Garage,1,Yes
18,F,1,0,4,1200,5,Garage,1,No
19,M,1,0,0,1800,4,Garage,1,Yes
66,F,21,0,3,1400,2,Garage,12,Yes
79,F,44,0,2,1200,3,Garage,9,Yes
75,F,13,8,0,1400,4,Garage,11,Yes
23,F,4,0,4,1400,4,Garage,8,Yes
64,M,29,0,2,1200,3,Garage,13,No
79,M,47,8,1,1400,3,Road,10,Yes
72,M,44,0,4,1200,4,Garage,1,No
45,F,18,0,1,2200,6,Garage,3,Yes
55,F,14,0,3,1800,4,Garage,3,No
72,M,30,0,3,1200,6,Garage,5,No
71,F,17,8,2,1600,3,Garage,12,Yes
66,F,12,0,3,1200,2,Road,4,No
40,M,23,0,2,1400,6,Garage,2,No
68,M,39,0,3,1400,6,Garage,11,Yes
55,M,11,0,3,1600,7,Road,6,Yes
36,F,5,0,2,1200,5,Drive,12,No
46,F,22,0,4,1400,2,Road,3,No
75,M,48,8,2,1800,6,Garage,10,Yes
43,F,26,0,1,1200,6,Garage,1,No
58,M,22,0,1,1200,4,Drive,7,No
21,M,1,0,3,1200,6,Drive,7,Yes
56,M,18,8,1,1200,2,Garage,19,Yes
71,M,6,0,0,1400,5,Garage,1,No
72,F,44,0,2,2000,4,Garage,8,Yes
80,M,55,0,1,1400,4,Garage,7,No
53,M,20,0,2,1200,4,Garage,16,No
78,F,41,0,3,2000,4,Garage,17,Yes
67,F,1,0,0,1400,4,Garage,3,Yes
59,M,20,0,3,1600,4,Garage,8,No
18,M,1,4,1,1400,6,Garage,3,Yes
25,F,5,0,3,1400,5,Garage,1,No
40,F,11,0,2,1200,5,Garage,1,No
67,M,6,0,0,1200,3,Road,10,Yes
44,M,5,0,1,1400,6,Garage,18,No
77,M,23,0,4,1200,6,Garage,1,No
68,M,13,4,2,1400,3,Garage,12,Yes
21,F,1,0,2,1200,5,Garage,1,No
62,M,13,4,3,1200,4,Garage,1,Yes
78,M,7,0,2,1600,4,Road,11,Yes
26,M,1,0,3,1400,6,Garage,1,No
72,M,26,0,3,1400,6,Garage,2,No
70,F,8,0,3,1200,4,Road,14,Yes
48,M,20,0,2,1200,6,Garage,9,No
40,M,22,0,0,2000,4,Garage,3,No
52,F,16,0,0,1400,5,Drive,5,No
48,F,15,0,4,1200,5,Garage,1,No
50,F,14,0,0,1200,5,Garage,18,No
21,M,1,8,2,1200,5,Garage,5,Yes
74,M,56,0,2,1800,7,Road,1,Yes
78,M,39,0,1,1200,5,Road,5,Yes
21,F,1,0,4,1400,5,Garage,11,Yes
49,F,3,0,2,1800,4,Garage,14,Yes
44,F,15,0,0,1400,2,Garage,4,No
41,M,1,0,1,1600,7,Road,1,Yes
23,F,3,0,4,1400,6,Garage,7,Yes
54,F,14,0,0,1200,4,Garage,5,No
33,M,12,0,4,1200,6,Garage,1,No
77,F,13,0,3,1400,4,Garage,5,Yes
44,F,7,0,2,1200,3,Garage,2,No
39,F,11,0,0,1400,7,Road,8,Yes
38,F,6,0,0,1200,6,Garage,5,No
48,F,9,0,3,1200,6,Garage,8,No
44,M,10,0,0,1600,5,Garage,1,No
45,F,19,0,3,1200,4,Garage,2,No
73,M,29,0,1,1200,4,Road,3,Yes
42,F,4,0,4,1200,4,Garage,1,No
46,M,17,0,1,1200,5,Garage,2,No
30,F,5,0,4,1200,2,Garage,1,No
66,F,15,0,2,1200,5,Garage,10,No
22,M,2,0,3,1600,5,Garage,8,Yes
64,M,26,4,1,1400,3,Garage,17,Yes
69,M,3,0,3,1600,6,Garage,10,Yes
40,M,20,0,2,1400,6,Road,9,Yes
78,F,8,0,1,2000,6,Road,1,Yes
69,M,6,0,3,1400,3,Garage,4,No
51,M,19,8,3,1400,6,Garage,2,Yes
30,M,13,0,4,1200,4,Garage,1,No
37,M,17,0,2,1400,3,Garage,2,No
67,M,32,4,4,1200,3,Garage,10,Yes
37,M,12,4,2,1200,5,Road,10,Yes
44,M,9,0,2,1400,5,Garage,14,No
21,M,2,0,0,1600,2,Garage,15,Yes
39,F,6,0,3,1200,3,Garage,14,No
55,M,34,0,1,1200,4,Garage,3,No
31,F,13,0,3,1200,3,Garage,1,No
32,F,8,0,1,1200,4,Garage,2,No
25,M,3,0,4,1400,4,Garage,2,No
30,M,10,0,2,1600,7,Garage,2,No
74,F,16,0,2,1200,5,Road,1,Yes
24,F,2,0,3,1200,6,Road,6,Yes
25,F,7,0,2,1200,6,Road,1,No
28,M,10,0,2,1200,6,Garage,10,No
18,F,1,0,4,1200,6,Garage,5,No
31,F,6,0,0,1200,3,Garage,10,No
30,F,3,0,0,1400,4,Garage,1,No
23,F,3,0,3,1400,6,Drive,16,Yes
48,M,11,8,2,1200,2,Road,5,Yes
42,F,3,0,0,1200,3,Garage,1,No
55,F,12,4,3,1400,3,Garage,7,Yes
25,F,7,0,4,1400,4,Garage,4,No
31,F,3,0,0,1200,5,Garage,2,No
57,M,18,0,2,1600,5,Garage,1,Yes
22,M,2,8,4,1400,3,Garage,3,Yes
22,F,4,0,0,1400,4,Drive,9,Yes
73,M,39,0,1,1400,3,Garage,5,No
41,M,21,0,0,1200,2,Garage,2,No
57,F,5,0,2,1200,5,Garage,1,No
18,F,1,0,1,1200,3,Garage,3,No
48,F,15,8,1,1400,5,Garage,2,Yes
59,F,37,4,3,1400,6,Road,9,Yes
46,F,6,0,0,1800,6,Garage,3,No
46,M,4,0,1,1600,7,Garage,1,Yes
64,M,24,0,0,1200,4,Garage,1,No
51,F,19,0,2,1200,5,Garage,17,No
79,M,30,0,3,1400,6,Garage,1,No
21,F,1,0,0,1400,2,Garage,3,No
44,F,20,0,4,1800,7,Garage,5,No
68,F,16,0,2,1200,3,Garage,1,No
45,M,4,8,2,1600,5,Road,3,Yes
80,F,55,0,3,1200,3,Garage,4,Yes
54,M,24,0,1,1200,3,Garage,1,No
66,F,17,0,0,1200,4,Garage,2,No
59,M,29,0,0,1400,3,Garage,3,No
39,M,20,0,0,1200,5,Road,3,No
35,M,7,4,1,1200,4,Road,15,Yes
27,M,3,8,4,1800,7,Road,1,Yes
48,M,12,0,2,1200,6,Garage,1,No
22,M,5,0,0,1400,4,Garage,4,Yes
76,M,30,8,1,1400,4,Garage,2,Yes
70,M,4,0,3,1200,4,Road,1,Yes
48,M,19,0,2,1200,4,Garage,16,No
66,M,48,0,0,1200,3,Garage,18,Yes
60,M,14,0,1,1200,6,Garage,1,No
35,F,3,4,1,1200,5,Garage,14,Yes
78,M,5,4,0,1600,2,Garage,10,Yes
30,M,10,0,2,1200,6,Garage,4,No
38,F,5,0,2,1400,5,Garage,4,No
28,F,10,0,4,1200,3,Garage,1,No
18,F,1,0,3,1400,5,Drive,1,No
19,F,1,0,2,1200,6,Garage,7,No
64,M,26,0,0,1400,4,Garage,1,No
51,M,5,0,4,1200,6,Garage,2,No
80,F,58,0,2,1400,3,Garage,2,Yes
72,M,30,0,1,1600,3,Garage,2,No
58,M,31,0,0,1400,6,Garage,18,Yes
39,F,19,0,0,1800,6,Garage,2,No
67,F,35,0,2,1400,4,Garage,1,Yes
38,F,15,0,4,1200,4,Road,8,No
45,F,27,0,0,2000,5,Garage,3,No
62,M,45,0,0,1400,4,Garage,1,No
47,M,18,0,1,1600,5,Garage,18,Yes
44,F,26,0,2,1600,6,Garage,4,No
37,F,8,0,2,1200,5,Garage,8,No
44,M,20,4,2,1200,2,Garage,7,Yes
22,M,4,0,0,1600,4,Drive,10,Yes
70,F,4,0,1,1600,5,Garage,3,Yes
64,M,12,0,2,1600,4,Garage,8,No
46,F,28,0,0,1800,3,Garage,1,No
44,F,11,0,2,1400,2,Drive,3,No
38,M,12,0,3,1400,4,Garage,17,No
33,F,2,8,0,1400,4,Road,13,Yes
52,M,1,0,1,1800,4,Garage,4,Yes
75,M,56,4,3,1600,6,Road,2,Yes
32,F,2,4,0,1400,4,Road,19,Yes
65,F,30,0,1,1200,3,Road,12,Yes
35,F,15,0,1,1200,6,Road,2,No
66,F,14,0,4,1400,3,Road,9,Yes
23,F,3,0,3,1400,2,Drive,8,Yes
72,F,38,0,4,1400,4,Road,1,Yes
51,F,6,0,2,1800,4,Garage,7,No
37,M,11,0,1,1600,4,Garage,3,No
61,F,5,0,4,1400,3,Garage,2,No
68,M,5,8,1,1600,6,Road,5,Yes
44,F,18,0,0,1200,2,Garage,13,No
49,M,28,0,3,1200,3,Road,10,No
50,F,29,0,0,1400,2,Garage,8,No
21,M,1,4,3,1200,5,Garage,10,No
64,F,42,0,4,1400,2,Garage,1,No
80,M,30,0,1,1600,5,Garage,1,No
40,M,20,0,0,1200,6,Garage,1,No
34,F,12,0,1,1200,5,Garage,13,No
78,M,42,0,3,1400,4,Garage,6,No
68,F,38,8,4,1600,7,Garage,6,Yes
32,F,3,0,4,1400,4,Garage,12,No
33,M,9,0,0,1400,3,Garage,14,No
48,F,12,0,2,1400,5,Garage,2,No
32,M,5,0,0,1600,6,Garage,10,No
70,F,21,8,3,1800,6,Garage,2,Yes
33,M,6,0,1,1200,2,Garage,2,No
25,M,5,0,3,1200,6,Garage,14,No
21,F,1,0,2,1200,5,Garage,2,No
52,F,27,0,4,1400,7,Road,3,Yes
58,M,16,0,2,1400,3,Garage,1,No
62,M,7,8,3,1200,3,Garage,1,Yes
79,F,10,8,1,1400,6,Garage,13,Yes
75,F,35,0,4,1400,3,Garage,3,Yes
55,F,9,0,2,2000,4,Garage,1,No
75,M,48,0,3,1800,7,Garage,1,Yes
53,F,1,0,1,1200,5,Garage,9,No
72,F,36,0,1,1400,7,Drive,11,Yes
49,M,28,0,3,1200,3,Garage,10,No
48,M,20,0,1,1400,5,Garage,9,No
30,F,12,0,0,1200,2,Garage,1,No
57,M,36,0,0,1200,3,Road,7,Yes
42,M,1,0,1,1200,2,Garage,17,No
70,F,26,0,2,1200,6,Garage,5,Yes
68,M,35,0,4,1800,5,Garage,5,Yes
32,F,1,0,4,1400,3,Garage,3,No
18,M,1,0,4,1600,6,Garage,3,Yes
50,M,23,8,3,1200,4,Garage,14,Yes
42,F,22,0,2,1400,6,Garage,1,No
38,M,17,0,3,1200,3,Garage,5,No
46,M,18,0,4,1400,4,Drive,1,No
21,M,4,4,3,1600,6,Drive,3,Yes
30,M,8,0,1,1800,6,Garage,12,No
42,M,8,8,4,1600,3,Garage,1,Yes
77,M,13,0,2,1400,7,Drive,2,Yes
54,M,6,0,3,1200,6,Garage,10,No
25,F,6,0,1,1200,3,Road,1,No
18,F,1,0,4,1600,7,Road,7,Yes
40,F,20,0,2,1800,6,Garage,4,No
42,M,25,0,2,1200,3,Garage,6,No
19,M,2,0,0,1400,6,Garage,5,Yes
43,M,24,4,0,1200,2,Garage,5,Yes
34,F,3,0,2,1400,5,Road,3,No
73,M,30,0,2,1200,2,Road,2,No
65,M,7,0,4,1200,6,Garage,9,No
41,M,2,8,1,1400,5,Garage,4,Yes
77,F,7,0,3,1200,4,Garage,2,Yes
70,M,8,0,2,1200,3,Garage,6,No
59,F,7,0,3,1400,6,Garage,16,Yes
73,M,39,0,1,1200,4,Garage,7,No
58,M,12,0,3,1400,3,Road,2,No
68,F,10,0,3,1400,2,Drive,11,Yes
31,F,4,0,2,1400,5,Garage,2,No
61,F,31,0,4,1400,3,Garage,1,No
57,M,4,0,1,1400,5,Garage,9,Yes
61,F,27,0,3,1200,5,Garage,3,No
64,M,22,0,1,1200,3,Road,3,No
46,F,24,0,0,1200,6,Garage,1,No
79,F,25,0,3,1600,4,Garage,2,Yes
38,M,6,0,2,1400,4,Garage,3,No
70,M,23,0,3,1200,4,Garage,11,No
50,M,28,8,2,1400,4,Road,9,Yes
60,M,36,0,4,1400,6,Garage,1,No
33,M,1,0,4,1400,3,Road,2,Yes
58,M,30,0,0,1200,2,Garage,3,No
80,M,49,0,1,1200,4,Garage,1,No
46,F,28,8,2,1200,2,Garage,7,Yes
43,F,5,0,4,1200,4,Garage,1,No
26,M,2,0,0,1400,6,Garage,16,No
53,M,28,8,0,1400,4,Garage,10,Yes
48,F,29,0,4,1400,3,Garage,4,No
36,M,8,0,3,1400,7,Garage,1,No
49,M,9,0,1,1800,4,Road,9,Yes
32,M,7,0,3,1600,3,Garage,1,No
53,M,7,8,3,1400,5,Road,7,Yes
56,F,20,0,4,1200,4,Garage,1,No
68,M,46,0,4,1400,4,Garage,8,No
50,F,32,0,2,1400,3,Garage,11,No
40,F,5,0,2,1200,4,Road,1,No
71,F,14,0,3,1200,3,Garage,1,Yes
69,M,5,0,0,1200,5,Road,10,Yes
72,M,23,0,3,1600,2,Garage,5,Yes
46,F,9,0,1,1400,6,Garage,3,No
72,F,24,0,0,1200,4,Garage,12,Yes
37,M,14,0,4,1400,6,Garage,2,No
65,F,38,0,0,1200,2,Garage,4,No
52,M,6,0,4,1200,6,Road,1,Yes
54,F,35,8,0,1600,5,Road,15,Yes
75,M,56,0,0,1600,3,Garage,3,Yes
78,M,15,0,4,1600,4,Garage,9,No
19,F,1,0,4,1200,6,Garage,4,No
56,F,37,0,1,1200,4,Garage,14,No
28,F,3,0,1,1200,4,Garage,6,No
67,F,24,0,3,1400,3,Garage,2,Yes
35,M,9,0,4,1400,4,Drive,4,No
41,M,10,0,3,1200,3,Drive,1,No
80,F,27,4,1,1400,5,Garage,8,Yes
63,M,5,0,0,1400,3,Garage,1,No
51,F,20,0,1,1200,5,Road,2,Yes
39,F,9,4,0,1200,4,Garage,13,Yes
38,F,2,0,2,1200,2,Garage,11,No
25,M,7,0,1,1400,4,Garage,4,No
72,M,45,8,1,1400,5,Garage,6,Yes
61,F,31,0,0,1400,3,Garage,6,No
48,F,21,8,0,1200,5,Garage,1,Yes
60,F,30,0,2,1200,2,Garage,11,No
58,M,8,4,2,1800,6,Road,1,Yes
49,F,23,0,4,1400,3,Garage,7,No
25,M,7,0,4,1200,3,Garage,1,No
66,M,47,0,1,1600,4,Garage,1,No
72,M,55,0,4,2000,4,Garage,2,No
79,F,34,0,2,1200,2,Garage,4,Yes
67,M,19,0,4,1600,5,Garage,1,No
19,F,1,0,3,1400,6,Road,2,Yes
63,F,21,0,2,1400,5,Garage,1,No
74,F,25,4,4,1600,6,Garage,2,Yes
